Var1	Var2	cor	p	padj
yceD	ENSG00000262580	-0.8173797376877735	0.001166866071978386	0.04156829886993495
ydcH	ENSG00000262580	0.8324011885990282	7.803203212377461e-4	0.035985923466615714
ynjE	ENSG00000262580	0.8859846206427551	1.2494025828874787e-4	0.02028990583992627
manX	ENSG00000262580	0.8613802149603014	3.1791280420958223e-4	0.026896006072389324
manY	ENSG00000262580	0.8739953962618808	2.0170943763410745e-4	0.023697180392377996
pykA	ENSG00000262580	0.8453223683196367	5.345821168067118e-4	0.03163102485549694
nuoH	ENSG00000262580	0.7989854799954297	0.0018241541849455612	0.04858168408958941
yfiD	ENSG00000262580	0.796374339154104	0.0019366048826605852	0.04959193854346678
proV	ENSG00000262580	-0.8172630624824739	0.0011703539146294137	0.04161282379452979
yqeF	ENSG00000262580	-0.8043983410847492	0.0016070203305713815	0.0464117297684982
glgS	ENSG00000262580	0.882335672936181	1.453272143835964e-4	0.021319156665700608
yhaL	ENSG00000262580	-0.8356760127840277	7.111347313606667e-4	0.035003621368020495
pnp	ENSG00000262580	0.798328373028991	0.0018519691436928313	0.04881358444006899
espZ	ENSG00000262580	-0.8356429824538806	7.118079566926408e-4	0.035013804196337574
zur	ENSG00000262580	-0.832641600293015	7.750711580490047e-4	0.03589918425980594
E2348C_0257	MIR1250	0.8137669949498537	0.0012786421842922004	0.043024873896744704
yahA	MIR1250	0.8412276046858571	6.047856356579575e-4	0.03304981376347778
yliE	MIR1250	0.8486252415757388	4.8270473468810834e-4	0.03062566916431473
tdk	MIR1250	0.8008724788100714	0.0017460554016259784	0.0479311482809721
E2348C_1389	MIR1250	0.8380049668620696	6.648933319807485e-4	0.03409455645209184
E2348C_1829	MIR1250	0.8458377723105257	5.262146263452702e-4	0.031504786988106104
ydjF	MIR1250	0.8832971705129746	1.3971983476500984e-4	0.020987049738389253
yebN	MIR1250	0.8546215511639808	3.9857722781027347e-4	0.02891532430166703
znuC	MIR1250	0.8456419767644924	5.293812785425679e-4	0.031569335111802835
E2348C_2111	MIR1250	0.8678638813974733	2.530672283217242e-4	0.025246158284543112
E2348C_2119	MIR1250	0.8316586633639232	7.967063213005133e-4	0.03613950798572303
asnW	MIR1250	0.8048396729646009	0.0015902346851807754	0.04625000944358406
napA	MIR1250	0.817453520098766	0.0011646645839497956	0.041530431425234375
napF	MIR1250	0.8875807578351154	1.1676039434503258e-4	0.01991843523890868
yfcD	MIR1250	0.8060171251180089	0.0015461093010563493	0.045796797336695984
stpA	MIR1250	0.9085058711144759	4.323278526051059e-5	0.01553041036033128
mprA	MIR1250	0.8402266010378235	6.229854959256814e-4	0.03336810887827516
cysI	MIR1250	0.8312565948673841	8.056894055167023e-4	0.03627577584680391
gspC	MIR1250	0.7957893285648474	0.00196251048705046	0.049799015347796106
yghG	MIR1250	0.8891395091732494	1.0918282787351365e-4	0.019571667055926438
cdh	MIR1250	0.8350300751890678	7.243899533439361e-4	0.03521298261879936
glyX	MIR1250	0.893832370780935	8.866931458017403e-5	0.018236079507382316
glyY	MIR1250	0.8296769577301385	8.417422023186518e-4	0.03682215881607455
pyrI	MIR1250	0.916592939295181	2.7600411561893266e-5	0.013829204067788571
pyrB	MIR1250	0.8967867392390182	7.73957308618441e-5	0.017436848345837152
uxuR	MIR1250	0.8785564543434115	1.690946693221902e-4	0.022407338819339855
yjiY	MIR1250	0.8397104012379594	6.325350614507179e-4	0.03339822171134231
deoD	MIR1250	0.8104689389254067	0.0013877094963962017	0.04417917362967613
E2348C_0153	ENSG00000268573	-0.8139656394278557	0.0012722903633142517	0.042937786644192524
dxr	ENSG00000268573	0.8185665323668059	0.0011318413388141063	0.04108576199528967
ecpC	ENSG00000268573	0.7994177105292597	0.001806033396531243	0.048431993663242044
E2348C_0686	ENSG00000268573	-0.8637246201525867	2.9312906787527343e-4	0.02638037927726459
rarA	ENSG00000268573	0.7966705426107051	0.001923588578260896	0.04946212933546432
ygiW	ENSG00000268573	-0.8114163821358846	0.0013556725781652531	0.04380133800861433
EBG00001076494	ENSG00000268573	0.8700523838314405	2.3368803306433568e-4	0.024612585362246142
yigA	ENSG00000268573	0.8199138063759718	0.0010930679864561226	0.04052603168161372
E2348C_4376	ENSG00000268573	0.8109381418987337	0.0013717719418113717	0.04398119886817037
caiC	ENSG00000267172	0.8048461505321711	0.001589989323076163	0.04625000944358406
folA	ENSG00000267172	-0.9513204130696137	1.9834409359858327e-6	0.006676948417810999
ksgA	ENSG00000267172	0.8053396623013265	0.0015713809705220642	0.04607460586053727
surA	ENSG00000267172	0.8046135817068076	0.0015988169592197007	0.04634295295918946
E2348C_0154	ENSG00000267172	-0.8322252650870802	7.841788234165904e-4	0.03598734946411308
fhuB	ENSG00000267172	0.8515545747240465	4.40043864887234e-4	0.029836452842533466
crl	ENSG00000267172	-0.8588799303329429	3.4611069028315735e-4	0.027656068713591782
ecpC	ENSG00000267172	0.8200576705194588	0.0010889889945420186	0.04047080747066623
ecpR	ENSG00000267172	0.8697838678917101	2.36001316887375e-4	0.02466270871636965
E2348C_0257	ENSG00000267172	-0.8247111046253323	9.632498903076918e-4	0.03886076191188441
E2348C_0263	ENSG00000267172	0.8126311811219933	0.0013154306418866105	0.043356258333586854
betI	ENSG00000267172	-0.8145819500179932	0.0012527376951266198	0.0427121726915277
iraP	ENSG00000267172	0.8045462862428778	0.001601378300875632	0.04636201464702325
tsx	ENSG00000267172	-0.7956485168454562	0.001968785367461622	0.0498593099343775
ybaA	ENSG00000267172	-0.8295145520646134	8.455183078591154e-4	0.036867369775035665
maa	ENSG00000267172	-0.8012519652231527	0.0017306638890663758	0.04773619430728708
gsk	ENSG00000267172	-0.807306802207282	0.0014988632621872478	0.045377058032448035
ybaL	ENSG00000267172	-0.823465936886478	9.95735946462074e-4	0.03929732202211403
entD	ENSG00000267172	0.8009227094342688	0.001744012105685101	0.04790474462608824
fepA	ENSG00000267172	0.7985336367764335	0.0018432457987535918	0.048755802549616
fes	ENSG00000267172	0.8312986309711273	8.047465814946838e-4	0.03625801038613983
entF	ENSG00000267172	0.8712901125189026	2.2325254927334093e-4	0.024232391374954594
entC	ENSG00000267172	0.855721516682933	3.844700006077422e-4	0.02865362790867178
entE	ENSG00000267172	0.9189271581621757	2.404486943663055e-5	0.013447118762769494
cspE	ENSG00000267172	0.8496805640569679	4.6698181181048276e-4	0.030407900104081564
glnU	ENSG00000267172	-0.8370014936543162	6.845226012122529e-4	0.03437648097167608
pal	ENSG00000267172	-0.9408596187345163	5.156741412793885e-6	0.008215536241077624
lysW	ENSG00000267172	-0.829881415245752	8.370068828755198e-4	0.036717390519748414
lysQ_1	ENSG00000267172	-0.797466044588407	0.0018889625899002147	0.04916802328449647
lysQ_2	ENSG00000267172	-0.8684040043336121	2.4817214252652314e-4	0.025056783082042695
gpmA	ENSG00000267172	0.8072844874381655	0.0014996711962377883	0.045377058032448035
E2348C_0684	ENSG00000267172	-0.8921525166370032	9.563030573370898e-5	0.018729104709185755
E2348C_0718	ENSG00000267172	-0.8410967353934393	6.071413488027273e-4	0.033088614113931276
gipA	ENSG00000267172	0.8140764236608146	0.0012687585055451878	0.042898408460096016
yliF	ENSG00000267172	-0.8807907653077393	1.5470403550460094e-4	0.021653436547657456
yliI	ENSG00000267172	0.850724971380904	4.518158031151597e-4	0.030074656644004764
E2348C_0834	ENSG00000267172	0.8046438088688433	0.001597667502815662	0.04634027220454333
pyrD	ENSG00000267172	-0.8807155565309622	1.5517229208207646e-4	0.021653436547657456
E2348C_0982	ENSG00000267172	0.8923828564980736	9.465130105725122e-5	0.01866806235369984
ycfJ	ENSG00000267172	0.8518300044247689	4.361887072404744e-4	0.029689206852797762
potD	ENSG00000267172	-0.9605974388123911	7.00061785608599e-7	0.005534263333623861
E2348C_1234	ENSG00000267172	0.8018544323452526	0.0017064424384529132	0.04752415135018379
chaB	ENSG00000267172	0.8067074606679852	0.0015206795571194199	0.04561811533170071
chaC	ENSG00000267172	0.8146355309256309	0.0012510488116865548	0.04269672486928844
tonB	ENSG00000267172	0.8016004474843988	0.0017166216818491576	0.04762344948208005
E2348C_1399	ENSG00000267172	-0.8220564673282308	0.0010335210723028977	0.03964337495841346
E2348C_1441	ENSG00000267172	-0.8524948608552727	4.2699083319309875e-4	0.029575974190781357
pptA	ENSG00000267172	0.8203787178809182	0.0010799286030473676	0.04037791958666612
ydfH	ENSG00000267172	-0.8083059725087884	0.0014630282266523296	0.044974713627812704
mdtJ	ENSG00000267172	-0.8259411976294799	9.319660460444276e-4	0.03825501373065731
tppB	ENSG00000267172	0.8190005116538834	0.0011192380090842553	0.040962125030396694
valV	ENSG00000267172	0.8024061030028322	0.0016844919660054883	0.0472618857772403
ydiE	ENSG00000267172	0.8183692951689627	0.0011376053625905258	0.04110630393001957
E2348C_1839	ENSG00000267172	0.8062251924481514	0.0015384106640471283	0.04570371199336563
gdhA	ENSG00000267172	0.8295596409425766	8.44468633885315e-4	0.03685665818841052
yebN	ENSG00000267172	-0.8215229435689162	0.001048108540844326	0.039871163735854906
rrmA	ENSG00000267172	-0.835889068954289	7.068040399843306e-4	0.03486925367392902
yobF	ENSG00000267172	0.8144887065930112	0.001255680932808896	0.042712712570218386
yebV	ENSG00000267172	0.8414706271790949	6.00429895248527e-4	0.03296298000357582
ptrB	ENSG00000267172	0.8621346142408818	3.0976638360235876e-4	0.026741516101128706
shiA	ENSG00000267172	0.8630602450011339	2.9999397183749603e-4	0.026557960259266926
yeeN	ENSG00000267172	0.8368599955138568	6.873261681346575e-4	0.03444197310992071
E2348C_2106	ENSG00000267172	0.8572219453888418	3.6585607052389213e-4	0.028298985690351216
E2348C_2114	ENSG00000267172	0.8213943767621522	0.001051647389255141	0.039912076806802324
E2348C_2119	ENSG00000267172	-0.8213257742450832	0.0010535394628061337	0.03992128352627803
yeeF	ENSG00000267172	-0.809345579465564	0.001426445275160568	0.044600263541875754
wzy	ENSG00000267172	0.8262048456179691	9.253641939191051e-4	0.038176195149130746
wzx	ENSG00000267172	0.897243353014384	7.57587957129867e-5	0.017330224134533292
galE	ENSG00000267172	0.9561619847258094	1.184421898350041e-6	0.005938166516448501
yegH	ENSG00000267172	0.7970954769764055	0.001905032451328191	0.049333575577824085
yohK	ENSG00000267172	0.8146312627526561	0.001251183281301081	0.04269672486928844
glpQ	ENSG00000267172	0.8679357322860849	2.52411746126426e-4	0.025233231290200053
yfcD	ENSG00000267172	-0.8213362233619653	0.0010532511044590571	0.03992128352627803
E2348C_2486	ENSG00000267172	-0.8924599927140607	9.432521397900132e-5	0.01863734153729804
cysK	ENSG00000267172	-0.8440194038172916	5.561959680585531e-4	0.032045031561772276
cysA	ENSG00000267172	-0.8972186766380026	7.584655864322064e-5	0.017330224134533292
cysP	ENSG00000267172	-0.8680722276548385	2.511701703676535e-4	0.02515965108782407
E2348C_2741	ENSG00000267172	0.8106471283900736	0.001381640214371878	0.04411209387693237
E2348C_2792	ENSG00000267172	0.8470806396984865	5.064544623101292e-4	0.031114875923940494
yfhD	ENSG00000267172	-0.8260321338392739	9.296848742171836e-4	0.03823657628596582
pssA	ENSG00000267172	-0.832167073974706	7.85458359765532e-4	0.03598734946411308
E2348C_2912	ENSG00000267172	-0.8086478330406157	0.0014509198326710378	0.044875015630568955
E2348C_2916	ENSG00000267172	-0.8273656967116723	8.967241452174379e-4	0.03767686141683652
nrdI	ENSG00000267172	0.8453154991862822	5.346943281888546e-4	0.03163102485549694
nrdE	ENSG00000267172	0.796766186950213	0.0019193999434233772	0.04944221388442668
yqaB	ENSG00000267172	-0.8355303459946303	7.141074248026622e-4	0.03502574929215239
hypF	ENSG00000267172	0.7994695471015247	0.0018038695039074007	0.048413289329837614
hydN	ENSG00000267172	0.8084840847335075	0.0014567100064284786	0.0449361929937585
hycE	ENSG00000267172	0.8396820608654338	6.330626137882681e-4	0.03339822171134231
hycD	ENSG00000267172	0.8527342226512314	4.2371656165783453e-4	0.029493459105382876
hycA	ENSG00000267172	0.8259585638711178	9.315300735033336e-4	0.03825501373065731
nlpD	ENSG00000267172	0.8987710551476424	7.047859343717838e-5	0.01696345988206312
cysD	ENSG00000267172	-0.8245607733061531	9.671279764205518e-4	0.038880290167180115
cysJ	ENSG00000267172	-0.8187688129810262	0.0011259533174131572	0.041020536546804764
ygcF	ENSG00000267172	-0.8074648958360715	0.0014931488530436658	0.045357396379649736
ygdH	ENSG00000267172	0.814518679315311	0.0012547342613680938	0.0427121726915277
yqeG	ENSG00000267172	-0.7978427023402286	0.0018727352213039673	0.049082506091032936
visC	ENSG00000267172	0.8140664512236847	0.0012690761226481222	0.042898408460096016
ygfA	ENSG00000267172	-0.8055228737557399	0.001564515514668613	0.045991222928859446
trmI	ENSG00000267172	-0.9287833185899831	1.2790881905250397e-5	0.011106405268174708
E2348C_3231	ENSG00000267172	-0.8446988464359374	5.448423778749567e-4	0.031869383562728566
gspD	ENSG00000267172	-0.7966454316660305	0.0019246894424907346	0.04946413767659767
gspC	ENSG00000267172	-0.874944492367824	1.9454922633850195e-4	0.023405949347314547
yghJ	ENSG00000267172	-0.8661868730369421	2.687470065596559e-4	0.025800470479123292
exbD	ENSG00000267172	0.8198579196116841	0.0010946557191117636	0.04056475126099371
exbB	ENSG00000267172	0.8024177470219379	0.001684031006661561	0.0472618857772403
E2348C_3339	ENSG00000267172	0.8125267410203041	0.0013188538162625671	0.04340545163219443
exuR	ENSG00000267172	-0.8350233708677908	7.245285265865499e-4	0.03521298261879936
leuU	ENSG00000267172	0.8138464802320611	0.0012760976563567805	0.04300309409480564
secG	ENSG00000267172	-0.8018031958334693	0.0017084921667355724	0.04753338155428018
gltB	ENSG00000267172	0.8134090411596292	0.0012901496048728634	0.04309745663680143
yhdN	ENSG00000267172	0.9140375208910116	3.195472477924722e-5	0.014207686838387286
bfr	ENSG00000267172	0.8204008577022833	0.0010793059353085708	0.04036663678842073
rpsG	ENSG00000267172	-0.8344770345226832	7.358899833225975e-4	0.03541927214055892
glpR	ENSG00000267172	-0.8909114239130531	1.0104271636061595e-4	0.019156800864494023
rpoH	ENSG00000267172	-0.8443646889457432	5.504035171144524e-4	0.031987213040612854
slp	ENSG00000267172	0.818158607933114	0.0011437873919616184	0.04122349390646563
chuA	ENSG00000267172	0.8231332964664043	0.001004555737823417	0.039369361224648215
chuW	ENSG00000267172	0.8076993655885953	0.0014847045967514413	0.04528515840833104
chuX	ENSG00000267172	0.7970350022984372	0.0019076648721017284	0.0493360396837059
hdeB	ENSG00000267172	0.8012848650891031	0.0017293344267369825	0.04771665457680867
hdeD	ENSG00000267172	0.8224226943610291	0.0010235987383788222	0.039468287056381716
bax	ENSG00000267172	-0.8848847905622762	1.30832781617361e-4	0.02060298853808129
rfaJ	ENSG00000267172	0.8348750782502891	7.2759886842822e-4	0.03528181028026585
rfaI	ENSG00000267172	0.799151013378223	0.0018171979998620946	0.04855900380345334
rfaB	ENSG00000267172	0.8562521190061924	3.778053003294772e-4	0.028467029631662467
yicR	ENSG00000267172	-0.8343284421857413	7.390037674112605e-4	0.0354350774371358
espG	ENSG00000267172	-0.894420464247198	8.632865130773205e-5	0.018115427443708105
E2348C_3971	ENSG00000267172	-0.8970433949255873	7.647225628194758e-5	0.017378291141040517
uhpB	ENSG00000267172	-0.9191066826557832	2.3787167542174305e-5	0.013351486750185151
aslB	ENSG00000267172	-0.9052004513041381	5.133319732372812e-5	0.016060280052072
hemG	ENSG00000267172	-0.8024402037707311	0.0016831422699565216	0.0472618857772403
fdoG	ENSG00000267172	-0.895469623126006	8.227344429505027e-5	0.017738154590012836
cdh	ENSG00000267172	-0.8677629552642191	2.5399019872311863e-4	0.025259600590612843
tufB	ENSG00000267172	-0.8876929077649871	1.1620183485603987e-4	0.01991843523890868
psiE	ENSG00000267172	0.9145177830314675	3.1097724620475504e-5	0.014141834601346687
dusA	ENSG00000267172	-0.8133486282227499	0.001292099576567254	0.04309890385887159
yjcO	ENSG00000267172	-0.8208157562143649	0.0010676882736735073	0.04017871766207325
adiC	ENSG00000267172	0.8034055944249533	0.0016452752867268108	0.046824750969737844
groL	ENSG00000267172	-0.8747907577677889	1.9569535577189845e-4	0.023477624510093817
sugE	ENSG00000267172	-0.8237316191137701	9.887345126905873e-4	0.039190806866017246
glyY	ENSG00000267172	-0.804751082032491	0.0015935933151447282	0.046286249385482925
nrdD	ENSG00000267172	0.8056700816962614	0.00155901591313828	0.045986339593135334
yjgF	ENSG00000267172	-0.8661484178494608	2.6911522253690373e-4	0.025800470479123292
ytjC	ENSG00000267172	-0.8966030099936892	7.806216436746098e-5	0.017436848345837152
E2348_P2_08	ENSG00000267172	-0.8049388190310254	0.0015864823366409236	0.04623573632694446
bfpU	ENSG00000267172	0.8386581636980794	6.523519987105246e-4	0.033795319383579964
perA	ENSG00000267172	0.8120630481867915	0.0013341348153580938	0.043560629250607115
perC	ENSG00000267172	0.8777711152935305	1.7439380112706362e-4	0.022544835366181303
traT	ENSG00000267172	-0.8265293290008784	9.172886067498727e-4	0.03803219684909088
E2348_P1_077	ENSG00000267172	-0.8059253150103328	0.0015495157275973246	0.04587039688261393
nhaA	PMAIP1	0.9132548758888341	3.3391052562292287e-5	0.01437595929669616
yahA	PMAIP1	0.7964322149103196	0.0019340563173728031	0.04956424318706291
E2348C_0686	PMAIP1	0.811901720948578	0.0013394831484523431	0.043615480757727795
cspH	PMAIP1	0.8568043937472702	3.7096413480733564e-4	0.028393029594888597
ypeC	PMAIP1	-0.8312445104652691	8.059606033808842e-4	0.03627577584680391
mprA	PMAIP1	0.8496914082731004	4.6682233826037526e-4	0.030407900104081564
E2348C_3220	PMAIP1	0.8228388578239296	0.0010124127776719187	0.03944775997571451
mpc	PMAIP1	0.826876508283631	9.087085190061995e-4	0.03790523391818933
soxS	PMAIP1	0.9048826147278426	5.217084067586335e-5	0.016117692383623393
E2348C_4527	PMAIP1	0.8552115414928301	3.909613953241703e-4	0.028745219003892812
guaC	FSTL3	0.8495313114026095	4.6918100013377883e-4	0.030408922538248666
yahA	FSTL3	0.918376677854613	2.4848812418019038e-5	0.013490084531463428
ompT	FSTL3	0.8560652312981591	3.801423971836186e-4	0.02852344607515701
ybeF	FSTL3	0.8095625130821534	0.0014189010124708813	0.04452420720154266
E2348C_0615	FSTL3	0.886261607353298	1.2348954002243889e-4	0.020274709589214256
yliE	FSTL3	0.8726791145041675	2.1197843952322734e-4	0.024034001725843145
rarA	FSTL3	-0.7962489065296405	0.0019421371462455448	0.04963062085509603
ychN	FSTL3	0.8264277056932101	9.198118855574298e-4	0.03808590304400324
narH	FSTL3	0.8665731918534594	2.6506966737257153e-4	0.02562908208437107
narI	FSTL3	0.8544172526876719	4.012410908317387e-4	0.028967488716166098
E2348C_1389	FSTL3	0.8129450557325067	0.0013051840594943695	0.04322233462009269
E2348C_1390	FSTL3	0.8315263175508083	7.996546243644941e-4	0.03616773095515639
E2348C_1442	FSTL3	0.8751263946985842	1.9319987649525847e-4	0.023400039256226118
ydjF	FSTL3	0.8235109895103978	9.945460062276675e-4	0.03927726682137635
yebN	FSTL3	0.8606586639386041	3.2585960313845233e-4	0.0270889845920826
znuC	FSTL3	0.8636703669876729	2.936850268469836e-4	0.026391855784491294
cutC	FSTL3	0.8139961428516058	0.0012713171450612353	0.04292305004033925
E2348C_2111	FSTL3	0.903450161486561	5.608027723260275e-5	0.01634164706404343
E2348C_2119	FSTL3	0.8282311697669346	8.75820602877478e-4	0.03736609329087472
yegP	FSTL3	0.9340492748345898	8.790290239096002e-6	0.009905031725039625
napA	FSTL3	0.9362540479556154	7.443968880463745e-6	0.009455490520549822
