length	gc
ENSG00000100418	4919	0.458223216100833
ENSG00000196419	3244	0.496609124537608
ENSG00000100138	2927	0.464639562692176
ENSG00000285531	381	0.414698162729659
ENSG00000184208	5387	0.531464637089289
ENSG00000167077	7038	0.52742256322819
ENSG00000100147	1270	0.581102362204724
ENSG00000184068	2989	0.579458012713282
ENSG00000198911	7556	0.562202223398624
ENSG00000159958	3923	0.592148865664033
ENSG00000100162	1750	0.574857142857143
ENSG00000100167	7153	0.532643646022648
ENSG00000183066	6180	0.428964401294498
ENSG00000198951	3726	0.516371443907676
ENSG00000177096	2451	0.597307221542228
ENSG00000183172	1731	0.492778740612363
ENSG00000184983	1344	0.555803571428571
ENSG00000270083	399	0.451127819548872
ENSG00000237037	5206	0.555320783711103
ENSG00000100197	2418	0.637303556658395
ENSG00000281538	631	0.565768621236133
ENSG00000205702	3843	0.498829039812646
ENSG00000226450	1490	0.605369127516779
ENSG00000100207	7893	0.570125427594071
ENSG00000182057	5964	0.537894030851777
ENSG00000189306	5700	0.559824561403509
ENSG00000182841	5092	0.527886881382561
ENSG00000202058	283	0.568904593639576
ENSG00000100227	3650	0.531232876712329
ENSG00000100243	5797	0.554769708469898
ENSG00000249222	799	0.450563204005006
ENSG00000128274	3358	0.588743299583085
ENSG00000274717	1596	0.660401002506266
ENSG00000242247	3273	0.509624197983501
ENSG00000100266	4558	0.471917507678806
ENSG00000226989	397	0.506297229219144
ENSG00000100271	1868	0.536402569593148
ENSG00000100290	951	0.559411146161935
ENSG00000100294	2389	0.58183340309753
ENSG00000100300	1422	0.640646976090014
ENSG00000100304	4623	0.584901579061216
ENSG00000100344	3193	0.541497024741622
ENSG00000100347	6410	0.464586583463339
ENSG00000188677	7368	0.530673181324647
ENSG00000279175	13454	0.484837223130667
ENSG00000280434	14262	0.529098303183284
ENSG00000188636	5419	0.567816940394907
ENSG00000186654	5241	0.629460026712459
ENSG00000248405	3264	0.587622549019608
ENSG00000241484	4990	0.572144288577154
ENSG00000226328	3141	0.497930595351799
ENSG00000273243	473	0.439746300211416
ENSG00000093000	8236	0.441962117532783
ENSG00000273353	321	0.330218068535826
ENSG00000100364	10019	0.556542569118675
ENSG00000221598	66	0.651515151515151
ENSG00000100373	1084	0.607933579335793
ENSG00000100376	6425	0.520311284046693
ENSG00000128408	1826	0.517524644030668
ENSG00000077942	7285	0.5761153054221
ENSG00000238120	548	0.485401459854015
ENSG00000280383	23112	0.418700242298373
ENSG00000130638	5127	0.466354593329432
ENSG00000188064	5080	0.651574803149606
ENSG00000273145	1207	0.594034797017398
ENSG00000197182	5728	0.636347765363128
ENSG00000186951	13219	0.47855359709509
ENSG00000280384	2045	0.481662591687042
ENSG00000205643	1637	0.574221136224802
ENSG00000075234	3578	0.564561207378424
ENSG00000075218	4113	0.525650376853878
ENSG00000100416	9219	0.588133203167372
ENSG00000075275	16045	0.575942661265192
ENSG00000234869	2949	0.562563580874873
ENSG00000075240	4901	0.593552336257906
ENSG00000100422	4930	0.55131845841785
ENSG00000260708	670	0.516417910447761
ENSG00000054611	5315	0.576105362182502
ENSG00000205634	4985	0.541223671013039
ENSG00000224271	33611	0.46184284906727
ENSG00000279712	9537	0.511796162315193
ENSG00000285722	2340	0.494444444444444
ENSG00000100425	5850	0.635555555555556
ENSG00000100426	6893	0.506020600609314
ENSG00000182858	5330	0.536397748592871
ENSG00000273192	2349	0.555129842486164
ENSG00000184164	5166	0.576848625629113
ENSG00000198355	2198	0.664240218380346
ENSG00000073150	3103	0.660650982919755
ENSG00000170638	3153	0.651760228353949
ENSG00000273253	1001	0.633366633366633
ENSG00000073169	2363	0.671603893355904
ENSG00000273137	640	0.621875
ENSG00000128159	7720	0.555958549222798
ENSG00000100429	4951	0.648959806099778
ENSG00000188130	9315	0.649812130971551
ENSG00000185386	2688	0.678943452380952
ENSG00000196576	7276	0.645821880153931
ENSG00000205593	5887	0.579582130117207
ENSG00000100239	5349	0.583847448121144
ENSG00000100241	9452	0.607807871349979
ENSG00000128165	4289	0.630683142923758
ENSG00000100258	3065	0.66884176182708
ENSG00000025770	4459	0.601255886970173
ENSG00000284194	1381	0.698044895003621
ENSG00000025708	3600	0.650555555555556
ENSG00000254413	5022	0.586618876941458
ENSG00000100288	2866	0.57920446615492
ENSG00000205559	4154	0.520221473278767
ENSG00000008735	5793	0.630761263593993
ENSG00000100299	4501	0.619417907131748
ENSG00000251322	9094	0.672861227182758
ENSG00000184319	4250	0.433882352941176
ENSG00000079974	5870	0.504940374787053
ENSG00000056998	3621	0.533001933167633
ENSG00000006756	7026	0.523341873042983
ENSG00000229851	816	0.475490196078431
ENSG00000157399	3042	0.454963839579224
ENSG00000183943	6523	0.533036946190403
ENSG00000285756	16206	0.463223497470073
ENSG00000286431	3009	0.457294782319708
ENSG00000130021	3821	0.406961528395708
ENSG00000101846	12342	0.437935504780425
ENSG00000006757	3411	0.436528877162123
ENSG00000285679	3023	0.399933840555739
ENSG00000101849	9039	0.489545303684036
ENSG00000101850	2369	0.553820177289996
ENSG00000146950	8218	0.570333414456072
ENSG00000234469	995	0.448241206030151
ENSG00000047644	7418	0.54489080614721
ENSG00000073464	7562	0.480296217931764
ENSG00000101871	9450	0.369206349206349
ENSG00000234129	3503	0.386811304596061
ENSG00000004961	2343	0.426376440460947
ENSG00000047648	8893	0.422242212976498
ENSG00000005302	9780	0.443456032719836
ENSG00000101911	2758	0.428208846990573
ENSG00000205542	1703	0.527891955372871
ENSG00000176896	5231	0.441980500860256
ENSG00000123595	2113	0.394699479413157
ENSG00000196459	6107	0.440150646798756
ENSG00000046651	5176	0.416151468315301
ENSG00000046647	2424	0.449257425742574
ENSG00000181544	3593	0.374060673531868
ENSG00000130150	5676	0.363988724453841
ENSG00000102048	2328	0.422680412371134
ENSG00000165195	6294	0.428979980934223
ENSG00000087842	2512	0.437898089171974
ENSG00000130234	3926	0.373408048904738
ENSG00000147003	1783	0.449803701626472
ENSG00000186312	2409	0.55085097550851
ENSG00000169239	8522	0.422084017836189
ENSG00000169249	2077	0.482908040442947
ENSG00000182287	5428	0.429071481208548
ENSG00000047230	5531	0.45832580003616
ENSG00000169906	455	0.389010989010989
ENSG00000169895	6442	0.426265135051226
ENSG00000086712	4455	0.416161616161616
ENSG00000102054	7340	0.422615803814714
ENSG00000169891	11336	0.42378263937897
ENSG00000047634	5497	0.354375113698381
ENSG00000102098	4327	0.438872197827594
ENSG00000008086	19056	0.421389588581024
ENSG00000236187	1042	0.478886756238004
ENSG00000237836	1924	0.515592515592516
ENSG00000044446	8547	0.442143442143442
ENSG00000286724	5260	0.452281368821293
ENSG00000131828	4506	0.45849977807368
ENSG00000180815	5573	0.502960703391351
ENSG00000147010	5777	0.484680630084819
ENSG00000173681	8630	0.4
ENSG00000184368	4366	0.496564360971141
ENSG00000173674	4414	0.428636157680109
ENSG00000201882	70	0.4
ENSG00000201592	80	0.4375
ENSG00000177189	9801	0.419140903989389
ENSG00000012174	8945	0.388038010061487
ENSG00000230797	2754	0.458242556281772
ENSG00000102172	2026	0.500987166831194
ENSG00000102174	6500	0.401230769230769
ENSG00000174028	681	0.412628487518355
ENSG00000123131	1855	0.476549865229111
ENSG00000123130	6244	0.454996796925048
ENSG00000130066	2498	0.44035228182546
ENSG00000184831	2357	0.44548154433602
ENSG00000238103	580	0.432758620689655
ENSG00000174010	6272	0.470663265306122
ENSG00000130741	4081	0.406027934329821
ENSG00000005889	9037	0.421268119951311
ENSG00000067992	13506	0.407300459055235
ENSG00000102230	5666	0.415813625132369
ENSG00000101868	6640	0.429668674698795
ENSG00000232472	678	0.470501474926254
ENSG00000242021	887	0.343855693348365
ENSG00000228933	6812	0.357457428068115
ENSG00000198814	5359	0.388878522112334
ENSG00000229331	397	0.455919395465995
ENSG00000241886	562	0.346975088967972
ENSG00000157625	12711	0.417119030760758
ENSG00000231542	245	0.461224489795918
ENSG00000198947	18910	0.350502379693284
ENSG00000233571	526	0.380228136882129
ENSG00000130962	6143	0.407455640566498
ENSG00000047597	5174	0.416312330885195
ENSG00000165169	3120	0.440384615384615
ENSG00000147041	4820	0.426141078838174
ENSG00000156313	8358	0.39770279971285
ENSG00000156298	2938	0.44928522804629
ENSG00000287729	1223	0.411283728536386
ENSG00000165175	3790	0.562005277044855
ENSG00000238123	376	0.593085106382979
ENSG00000183337	9993	0.571099769838887
ENSG00000236393	3300	0.47030303030303
ENSG00000182220	9541	0.393145372602453
ENSG00000185753	6050	0.481322314049587
ENSG00000180182	9668	0.424700041373604
ENSG00000234636	900	0.502222222222222
ENSG00000124486	14152	0.398671565856416
ENSG00000215301	15828	0.408642911296437
ENSG00000147044	19751	0.365348589944813
ENSG00000217624	735	0.428571428571429
ENSG00000251807	96	0.447916666666667
ENSG00000189221	5528	0.479739507959479
ENSG00000069535	2895	0.473229706390328
ENSG00000069509	1257	0.450278440731901
ENSG00000147050	23882	0.374131144795243
ENSG00000270069	2785	0.397486535008977
ENSG00000269902	528	0.293560606060606
ENSG00000231566	2243	0.537226928221132
ENSG00000236751	2526	0.433887569279493
ENSG00000147121	3685	0.440976933514247
ENSG00000251192	6203	0.447364178623247
ENSG00000230844	2566	0.434528448947779
ENSG00000147119	2396	0.619782971619366
ENSG00000065923	9980	0.430260521042084
ENSG00000102218	3700	0.351621621621622
ENSG00000102221	5149	0.463973587104292
ENSG00000130988	2811	0.498754891497688
ENSG00000206685	107	0.439252336448598
ENSG00000147123	952	0.56827731092437
ENSG00000182872	3537	0.607577042691547
ENSG00000130985	6437	0.545595774429082
ENSG00000224975	945	0.523809523809524
ENSG00000102225	6531	0.549379880569591
ENSG00000102226	5093	0.565089338307481
ENSG00000147124	4784	0.417433110367893
ENSG00000196741	1253	0.399840383080607
ENSG00000078061	3535	0.536350777934936
ENSG00000102265	1446	0.584370677731674
ENSG00000126767	3398	0.532960565038258
ENSG00000126756	1264	0.463607594936709
ENSG00000267064	6568	0.435901339829476
ENSG00000197779	11814	0.405112578296936
ENSG00000147118	3598	0.410227904391329
ENSG00000221994	4340	0.403456221198157
ENSG00000017483	4018	0.56470881035341
ENSG00000068438	2872	0.534470752089137
ENSG00000224292	653	0.506891271056662
ENSG00000102312	3011	0.576552640318831
ENSG00000147155	1768	0.539027149321267
ENSG00000286268	1426	0.494389901823282
ENSG00000068354	3966	0.562531517902168
ENSG00000204620	549	0.506375227686703
ENSG00000102317	5827	0.475373262399176
ENSG00000101940	7872	0.547891260162602
ENSG00000015285	2361	0.600592969080898
ENSG00000101945	3233	0.575935663470461
ENSG00000094631	10602	0.55461233729485
ENSG00000102109	1338	0.676382660687593
ENSG00000102103	2835	0.578835978835979
ENSG00000126768	2562	0.524590163934426
ENSG00000102100	3745	0.527369826435247
ENSG00000102096	2761	0.579137993480623
ENSG00000068308	3592	0.565701559020044
ENSG00000102057	6082	0.54258467609339
ENSG00000068400	6841	0.50343517029674
ENSG00000068323	4207	0.543142381744711
ENSG00000147144	5318	0.605678826626551
ENSG00000243279	1662	0.616726835138387
ENSG00000196998	4691	0.514176081858879
ENSG00000068394	1658	0.510856453558504
ENSG00000269313	5107	0.594478167221461
ENSG00000102007	1303	0.510360706062932
ENSG00000012211	3656	0.550875273522976
ENSG00000102003	5144	0.523716951788491
ENSG00000102001	6928	0.534930715935335
ENSG00000101997	2507	0.613881132828081
ENSG00000049768	3086	0.567401166558652
ENSG00000049769	4378	0.582686158063042
ENSG00000270012	2715	0.495027624309392
ENSG00000234390	2175	0.553563218390805
ENSG00000273820	3075	0.51219512195122
ENSG00000171365	11457	0.429868202845422
ENSG00000158352	10333	0.449820961966515
ENSG00000189369	2791	0.447151558581154
ENSG00000179222	6013	0.519707300848162
ENSG00000268350	6608	0.475030266343826
ENSG00000184205	4948	0.532942603071948
ENSG00000232593	9927	0.400926765387328
ENSG00000126012	8727	0.485390168442764
ENSG00000124313	14927	0.503651102029879
ENSG00000072501	10830	0.465004616805171
ENSG00000158423	2993	0.50384229869696
ENSG00000072506	1112	0.535971223021583
ENSG00000086758	17379	0.40048334196444
ENSG00000172943	9314	0.450611981962637
ENSG00000184083	8799	0.436526878054324
ENSG00000158526	4076	0.524288518155054
ENSG00000102302	4343	0.583007137923095
ENSG00000130119	11949	0.461628588166374
ENSG00000102313	5493	0.490078281449117
ENSG00000102316	2943	0.55113829425756
ENSG00000221716	128	0.5390625
ENSG00000158571	2168	0.392527675276753
ENSG00000169188	3239	0.535350416795307
ENSG00000182518	2499	0.420568227290916
ENSG00000247746	4407	0.425686407987293
ENSG00000083750	2715	0.424677716390424
ENSG00000227486	12464	0.375481386392811
ENSG00000102349	12729	0.401209835807998
ENSG00000188021	4242	0.443894389438944
ENSG00000204272	2506	0.357142857142857
ENSG00000204271	15841	0.413925888517139
ENSG00000186787	1477	0.472579553148274
ENSG00000226310	665	0.452631578947368
ENSG00000286977	1984	0.461693548387097
ENSG00000165591	2019	0.456661713719663
ENSG00000198455	5894	0.46097726501527
ENSG00000235437	14146	0.375724586455535
ENSG00000186767	4105	0.372959805115713
ENSG00000131089	14543	0.397717114763116
ENSG00000184675	8407	0.518258594028786
ENSG00000102043	2803	0.447734570103461
ENSG00000126970	5173	0.394548617823313
ENSG00000102053	7829	0.424064376037808
ENSG00000001497	5601	0.509373326191751
ENSG00000089472	7113	0.455785182061015
ENSG00000169083	12818	0.475659229208925
ENSG00000079482	8089	0.448757572011373
ENSG00000181704	8608	0.414614312267658
ENSG00000090776	3303	0.603693611867999
ENSG00000181191	3117	0.503047802374078
ENSG00000130054	4928	0.622362012987013
ENSG00000158813	7002	0.517709225935447
ENSG00000089289	1864	0.497854077253219
ENSG00000120509	1393	0.53194544149318
ENSG00000090889	4573	0.465777389022524
ENSG00000130055	2638	0.55420773313116
ENSG00000082458	7870	0.536848792884371
ENSG00000230629	330	0.436363636363636
ENSG00000227536	1566	0.434227330779055
ENSG00000147164	2595	0.430828516377649
ENSG00000184481	3790	0.567810026385224
ENSG00000147168	2760	0.50036231884058
ENSG00000184634	7425	0.546531986531987
ENSG00000196338	4006	0.558412381427858
ENSG00000169562	4654	0.535238504512248
ENSG00000147130	6916	0.545691150954309
ENSG00000147140	5292	0.472789115646258
ENSG00000147166	2185	0.480549199084668
ENSG00000147133	10835	0.465897554222427
ENSG00000147162	9786	0.417841814837523
ENSG00000147174	3621	0.465617232808616
ENSG00000102309	4357	0.452145971999082
ENSG00000198034	2930	0.509556313993174
ENSG00000147099	22888	0.403530234183852
ENSG00000067177	6350	0.427244094488189
ENSG00000186462	2553	0.403446925186056
ENSG00000204116	6939	0.348032857760484
ENSG00000230590	41346	0.397354036666183
ENSG00000225470	20655	0.385330428467683
ENSG00000228906	451	0.439024390243902
ENSG00000280375	592	0.432432432432432
ENSG00000224430	1467	0.504430811179277
ENSG00000271533	3685	0.320217096336499
ENSG00000265727	301	0.53156146179402
ENSG00000131263	10627	0.391455725980992
ENSG00000131269	5364	0.382736763609247
ENSG00000094841	3689	0.42314990512334
ENSG00000229661	300	0.423333333333333
ENSG00000199601	107	0.373831775700935
ENSG00000215105	6081	0.403058707449433
ENSG00000102390	1207	0.431648715824358
ENSG00000198934	3633	0.540324800440407
ENSG00000085224	22740	0.371372031662269
ENSG00000102158	5479	0.418507026829713
ENSG00000131174	3025	0.421157024793388
ENSG00000165240	10920	0.38525641025641
ENSG00000102144	5437	0.430200478204892
ENSG00000248503	2433	0.388820386354295
ENSG00000187325	2735	0.427787934186472
ENSG00000165288	14234	0.379092314177322
ENSG00000198157	2389	0.377145249058183
ENSG00000131171	2145	0.367832167832168
ENSG00000072133	8794	0.3856038207869
ENSG00000155008	6497	0.374634446667693
ENSG00000147180	5045	0.38414271555996
ENSG00000124429	4003	0.370222333250062
ENSG00000188419	8644	0.369504858861638
ENSG00000237506	861	0.519163763066202
ENSG00000147202	9550	0.395602094240838
ENSG00000000003	4536	0.399250440917108
ENSG00000102359	7519	0.461630535975529
ENSG00000101811	2775	0.486486486486487
ENSG00000007952	2543	0.372788045615415
ENSG00000182489	3372	0.480723606168446
ENSG00000188917	4055	0.493464858199753
ENSG00000225839	205	0.424390243902439
ENSG00000102384	4321	0.41009025688498
ENSG00000126953	3082	0.437378325762492
ENSG00000241343	3965	0.419924337957125
ENSG00000102393	6195	0.43728813559322
ENSG00000126945	2296	0.424216027874564
ENSG00000196440	13351	0.484083589244251
ENSG00000198960	2489	0.52109280835677
ENSG00000102401	4239	0.44279311158292
ENSG00000286000	2772	0.405844155844156
ENSG00000125962	4911	0.451639177356954
ENSG00000271147	4244	0.393025447690858
ENSG00000198932	6789	0.479746648991015
ENSG00000286327	3341	0.436994911703083
ENSG00000158301	3975	0.486540880503145
ENSG00000223546	11464	0.420272156315422
ENSG00000232282	938	0.35501066098081
ENSG00000234886	1752	0.314497716894977
ENSG00000229794	1084	0.343173431734317
ENSG00000239407	1133	0.449249779346867
ENSG00000286846	3714	0.380721593968767
ENSG00000180964	1211	0.525185796862097
ENSG00000185222	1974	0.437689969604863
ENSG00000166681	1112	0.516187050359712
ENSG00000133142	2518	0.496028594122319
ENSG00000224031	361	0.38781163434903
ENSG00000172465	1601	0.469081823860087
ENSG00000123562	2648	0.465634441087613
ENSG00000231154	2086	0.420901246404602
ENSG00000188828	7962	0.505777442853554
ENSG00000269743	6827	0.42068258385821
ENSG00000123575	7624	0.375524658971668
ENSG00000147231	4850	0.392783505154639
ENSG00000133135	3418	0.414569923932124
ENSG00000133138	9515	0.366053599579611
ENSG00000133131	6019	0.450407044359528
ENSG00000165376	3410	0.529325513196481
ENSG00000089682	6101	0.384854941812818
ENSG00000147224	3390	0.447492625368732
ENSG00000080561	3097	0.505973522763965
ENSG00000101843	2390	0.433891213389121
ENSG00000101844	2927	0.431499829176631
ENSG00000197565	9282	0.387524240465417
ENSG00000188153	11871	0.43972706595906
ENSG00000101888	3064	0.372389033942559
ENSG00000068366	6546	0.363733577757409
ENSG00000157600	6583	0.527722922679629
ENSG00000101935	6362	0.434454574033323
ENSG00000101901	8188	0.400586223742062
ENSG00000126016	8502	0.411550223476829
ENSG00000271826	2075	0.535903614457831
